id,destination_city_name,destination_city_id,source_city_name,source_city_id,parcel_type,route_direction
527,Chibarikudi,4258,Ragudapet,782,1,1
528,Chigaongarh,4219,Chiporebari,4509,1,0
529,Mahathalli,1804,Chitijhar,4555,0,2
530,Baporewadi,3546,Kadihpura,2826,1,1
531,Chihatmuri,4691,Chivalikheda,4112,1,1
532,Ratithana,699,Kabastipore,2874,0,2
533,Chisaripalli,4328,Chimalapur,4589,1,1
534,Chipetkota,4038,Makhedapore,1572,1,0
535,Kavalinagar,2172,Ragaonpalli,391,1,0
536,Kagudapura,2702,Mahalliwadi,1128,1,0
537,Rahallimala,180,Kagudaabad,2701,1,2
538,Kaparaluru,2377,Kaabadhalli,2021,0,0
539,Rathanagadh,520,Matisari,1659,1,1
540,Chihalliguda,4025,Chigaonbasti,4247,1,1
541,Chipurti,3867,Chigadhkheda,4577,0,2
542,Kagaonguda,2320,Magarhkheda,1043,1,0
543,Chinagarthana,3892,Mamuripalli,1259,0,0
544,Kapallivali,2489,Kabarigadh,2349,0,2
545,Chigudagiri,4637,Kapurmala,1947,1,1
546,Chigirikheda,4391,Rahatsari,853,0,2
547,Bathanapur,3380,Rajharpore,890,1,2
548,Ragarhpalli,81,Bahatmuri,3730,0,2
549,Kakotapur,2140,Kagadhpur,2636,0,0
550,Vipurbasti,4836,Mavalithana,1226,1,0
551,Mapurgarh,964,Mabastithana,1908,1,0
552,Kabarihat,2353,Matidih,1673,1,2
553,Kavaliwadi,2182,Masaripalli,1445,0,1
554,Rapurahalli,130,Badihjhar,3811,1,1
555,Chigaonkheda,4236,Makhedakota,1558,0,0
556,Mavalipet,1216,Balurujhar,3532,0,0
557,Kaporesari,2589,Kasarigiri,2405,0,0
558,Bajharpalli,3770,Rakhedavali,598,1,1
559,Bagudagarh,3661,Rakhedabasti,620,0,1
560,Chipurmala,3869,Mahatkudi,1809,0,2
561,Chithanathana,4357,Chihallibasti,4030,0,0
562,Bathanagarh,3382,Chithanati,4363,0,1
563,Magarhjhar,1052,Vinagarmala,4861,1,0
564,Mabastikheda,1911,Rabaripet,410,0,0
565,Kamurijhar,2230,Kapurhalli,1928,0,2
566,Batolapore,3711,Bajharti,3774,1,1
567,Babarikheda,3306,Vipurakudi,4940,1,2
568,Managarkudi,1003,Ragirihalli,533,1,2
569,Madihpalli,1879,Mahallisari,1132,0,2
570,Kagarhguda,2010,Managargarh,995,0,2
571,Vipuragadh,4953,Ragiripura,532,1,2
572,Batibari,3579,Chihallipet,4006,0,1
573,Chiluruvali,4473,Kapetguda,2134,0,0
574,Managargarh,995,Rapurgiri,18,1,1
575,Chititi,4549,Kakhedawadi,2523,0,2
576,Chipuraabad,3972,Rapurakota,132,1,2
577,Kajharpore,2812,Bawadipur,3225,0,0
578,Chihatpura,4686,Balurudih,3533,1,1
579,Rapetgaon,199,Chikhedamuri,4443,0,1
580,Bagaonkheda,3275,Mathanakudi,1468,0,1
581,Chigaonkudi,4227,Chikudidih,4184,1,2
582,Kawadiwadi,2275,Kajharnagar,2792,1,2
583,Chikhedagadh,4457,Balurugiri,3521,1,1
584,Katolapet,2735,Rapetvali,195,0,1
585,Bagadhmala,3621,Chitigadh,4550,0,2
586,Rahatkudi,848,Mapurabasti,1116,1,1
587,Chivalihat,4120,Mapetbasti,1178,1,2
588,Chiparajhar,4307,Baparakheda,3337,0,1
589,Madihti,1883,Chigudapura,4624,1,0
590,Chithanagiri,4358,Bagarhluru,2966,1,1
591,Ragirinagar,529,Chigarhkudi,3917,1,2
592,Kaporethana,2590,Rapurapet,131,1,1
593,Mamalawadi,1717,Chihallithana,4016,1,1
594,Rajharbasti,899,Baparagiri,3335,1,1
595,Kagaonjhar,2323,Kadihdih,2851,1,0
596,Managarhat,1020,Ravaligarh,251,0,1
597,Balurupara,3518,Bakotawadi,3112,1,2
598,Magudadih,1766,Kagirihat,2477,0,0
599,Bagadhpur,3597,Kaabadbari,2029,0,2
600,Vihallibasti,4991,Mawaditi,1325,1,0
601,Viabadpur,4899,Kahallibasti,2108,1,0
602,Mahallipore,1138,Ratolaabad,810,1,1
603,Mahalliluru,1137,Bagirinagar,3412,1,0
604,Chipallibasti,4433,Vihallipura,4965,1,2
605,Rajharmala,893,Chiporeabad,4499,1,1
606,Makotapara,1193,Bapurapalli,3026,0,1
607,Chiparabari,4292,Mathanakota,1465,0,2
608,Rakotakudi,228,Bagadhgaon,3609,1,2
609,Kapettola,2135,Kabaribari,2339,0,2
610,Radihgadh,923,Kagaonkheda,2314,1,2
611,Bakudinagar,3195,Chipalliguda,4428,0,0
612,Chibarihalli,4253,Chiparaluru,4299,0,0
613,Rapurmuri,10,Chipetpet,4037,0,1
614,Mahatkota,1806,Mapurapet,1092,1,1
615,Maparathana,1412,Chitolapet,4657,1,1
616,Chilurukota,4472,Bapetpara,3084,0,1
617,Rahatmuri,847,Kapurabari,2060,1,2
618,Makotagiri,1196,Chinagarkudi,3886,0,1
619,Kamalaabad,2670,Rahallipura,160,1,1
620,Kawadithana,2280,Rapetthana,203,1,1
621,Vigarhthana,4884,Viabadgaon,4911,0,1
622,Raabadkota,101,Chipettola,4057,1,2
623,Kavalipet,2177,Kagudasari,2713,0,1
624,Rathanaguda,522,Bagudapalli,3677,0,2
625,Banagargiri,2932,Matolapore,1789,1,0
626,Bagirigiri,3428,Maporebari,1626,1,0
627,Makudidih,1301,Vipurapet,4936,1,1
628,Madihmala,1885,Rahatabad,841,1,2
629,Kajharguda,2816,Chilurupore,4486,1,0
630,Vipurthana,4822,Kagadhti,2658,0,0
631,Masarinagar,1428,Rapetguda,212,1,2
632,Maporehat,1640,Rathanapur,497,1,2
633,Babariwadi,3298,Kajharthana,2807,0,0
634,Magaonhalli,1339,Kawaditi,2286,0,1
635,Makudiabad,1275,Kasaribari,2401,1,2
636,Babastiluru,3834,Bajharkota,3759,0,0
637,Rasaripore,487,Chidihhat,4771,0,2
638,Bagudadih,3688,Chithanagaon,4353,0,1
639,Rasarikudi,476,Matolaguda,1793,1,0
640,Raporebari,665,Rabastithana,947,1,0
641,Ramalagaon,757,Kapetpet,2115,0,0
642,Chigadhwadi,4569,Makudigiri,1289,0,2
643,Batolapara,3704,Kadihvali,2830,0,0
644,Chigaongarh,4219,Magadhdih,1704,0,0
645,Bagarhvali,2954,Mahallikudi,1127,1,1
646,Chihatthana,4698,Ragudagadh,799,1,0
647,Magirikota,1496,Vinagartola,4863,1,1
648,Rahallipet,162,Bavalipalli,3150,0,1
649,Magiriguda,1514,Chipethalli,4036,0,1
650,Kabastibasti,2883,Kapallitola,2507,0,2
651,Chijharhat,4740,Babastiti,3836,1,2
652,Chigudapur,4620,Chipalliwadi,4414,0,2
653,Chigaonpet,4223,Chiwadidih,4215,1,0
654,Bapallimuri,3451,Vihallitola,4987,1,0
655,Chigiribasti,4402,Baparaluru,3338,0,1
656,Bagarhmala,2970,Chigudakota,4627,0,2
657,Viabadwadi,4910,Batolakota,3697,1,0
658,Ranagarnagar,33,Kasarisari,2403,0,2
659,Bajharpore,3773,Batolagiri,3707,0,2
660,Bagudathana,3675,Bapallihalli,3447,1,0
661,Ragarhhat,90,Viabadgadh,4922,0,2
662,Kapurapur,2047,Chiparagaon,4291,1,2
663,Rahallivali,164,Kagudaluru,2718,0,0
664,Bapalliguda,3467,Maparagiri,1413,1,1
665,Chiporeabad,4499,Kakudikota,2240,0,1
666,Chikotapara,4076,Rapetdih,216,0,0
667,Bavaliluru,3152,Vipurhat,4833,1,0
668,Mawadijhar,1331,Chihathat,4709,1,2
669,Kahatsari,2775,Rabastibari,944,0,0
670,Bakotagaon,3113,Bagadhmuri,3606,1,1
671,Chijharmuri,4722,Rapallikudi,569,0,0
672,Ramuripalli,298,Rabarivali,412,1,1
673,Ramalagadh,768,Rahatguda,863,0,0
674,Chimuribasti,4154,Chibastinagar,4776,1,2
675,Chiabadgiri,3955,Matikheda,1663,1,1
676,Rathanatola,523,Ragudapura,780,1,2
677,Chivaliguda,4118,Ragarhhat,90,1,2
678,Ragadhdih,743,Balurunagar,3505,1,1
679,Kapallivali,2489,Ragaonti,395,0,1
680,Chikotagadh,4085,Kajharabad,2794,0,2
681,Vipuragaon,4942,Batithana,3582,0,1
682,Bamurihat,3190,Viabadluru,4919,0,2
683,Kapurgarh,1925,Chikotapalli,4080,0,0
684,Rathanamuri,506,Bagarhpur,2946,1,0
685,Chiluruvali,4473,Rabaripura,408,0,0
686,Chipallipara,4417,Bagirikota,3418,0,0
687,Kabarithana,2342,Kabastipalli,2871,1,1
688,Mavaliabad,1213,Chihallidih,4029,0,0
689,Baporegiri,3552,Malurukheda,1601,1,2
690,Kalurugarh,2545,Mamuripalli,1259,1,0
691,Batiwadi,3577,Magudapur,1737,0,0
692,Madihpur,1861,Kagarhjhar,2013,0,1
693,Kasarigaon,2400,Chiabadgaon,3950,0,0
694,Rapurgaon,13,Bamurisari,3178,1,2
695,Kanagarpura,1958,Ragiriabad,531,0,2
696,Chitikheda,4546,Ragarhti,85,1,2
697,Maabadpur,1055,Kavalimuri,2180,0,0
698,Bapurmala,2908,Kagiripore,2471,0,1
699,Ragarhpur,63,Bamurigadh,3186,1,2
700,Chidihgadh,4767,Rabastimala,955,1,2
701,Bamurisari,3178,Kadihvali,2830,0,1
702,Basarigadh,3372,Rathanakudi,507,1,0
703,Masarikheda,1446,Rapurpet,7,1,0
704,Raporepet,658,Magirikudi,1499,1,1
705,Rasaripalli,484,Baparapur,3318,0,2
706,Kagaonwadi,2306,Kavalijhar,2199,1,2
707,Mawadivali,1311,Ragirivali,536,1,1
708,Chidihjhar,4772,Rajharvali,877,1,0
709,Kaabadpore,2037,Kahatpura,2764,1,2
710,Vipetnagar,4993,Bapurapura,3012,1,1
711,Kaporeguda,2599,Kakhedasari,2527,1,0
712,Kapurtola,1949,Rapurmuri,10,1,0
713,Ramalanagar,746,Kaporekheda,2593,1,0
714,Vihallihat,4988,Kalurupore,2564,0,2
715,Katolatola,2755,Ralurugiri,638,1,1
716,Kagudapalli,2716,Kalurunagar,2544,0,2
717,Bagiripalli,3429,Magaonpur,1334,0,1
718,Chikhedapore,4455,Ralurugadh,644,0,1
719,Rakudigarh,313,Batoladih,3719,0,1
720,Ratolanagar,808,Kabarigarh,2328,1,1
721,Bathanapalli,3398,Vipuravali,4938,0,2
722,Ranagarpalli,50,Chinagarluru,3896,1,1
723,Ragadhgaon,726,Bagadhwadi,3608,0,0
724,Kaporevali,2582,Bahalliguda,3064,1,1
725,Chiabadgarh,3940,Mamurigadh,1264,1,1
726,Mapallisari,1535,Chimurimala,4148,1,2
727,Kadihkudi,2832,Kasarisari,2403,0,0
728,Vigarhgiri,4885,Kakhedagiri,2529,1,1
729,Mapuragaon,1098,Chigadhhalli,4563,0,0
730,Rasariwadi,477,Makhedamuri,1560,1,1
731,Magaongaon,1346,Chinagarpur,3876,1,1
732,Chidihhalli,4749,Chigadhsari,4573,1,1
733,Kabariti,2348,Chitigiri,4544,0,2
734,Masaribasti,1457,Kagudanagar,2699,1,1
735,Babarinagar,3288,Bagirigarh,3413,0,0
736,Bakotabasti,3131,Makotatola,1205,1,2
737,Vipetgarh,4994,Chipurthana,3861,0,0
738,Kakotapura,2144,Managarjhar,1021,0,2
739,Vihallidih,4990,Bakotagaon,3113,1,0
740,Kanagarti,1976,Chiabadgadh,3961,1,0
741,Kahalligiri,2095,Vipurpet,4812,1,1
742,Chiwadipara,4200,Ralurusari,636,1,0
743,Chigadhpalli,4576,Makotanagar,1180,0,0
744,Chipetpur,4031,Chikhedakota,4441,0,2
745,Bakhedapur,3473,Badihnagar,3784,0,0
746,Rakuditi,333,Rapallipur,559,0,2
747,Batihalli,3571,Baporekheda,3554,0,2
748,Majharmala,1854,Chihallibari,4013,0,1
749,Chitolaabad,4654,Chiabadmala,3962,1,2
750,Rakhedatola,616,Vipurpore,4827,1,1
751,Chihatpur,4682,Kaporepara,2588,0,1
752,Managarpara,1007,Kavalibasti,2201,0,0
753,Makotamala,1203,Batithana,3582,0,1
754,Kabastigiri,2870,Kagudabasti,2728,1,1
755,Bapetjhar,3098,Kahatnagar,2761,1,2
756,Ratimuri,692,Bapurabad,2887,1,1
757,Mawadipalli,1321,Mapetgadh,1171,1,1
758,Bapetgaon,3082,Bakhedaabad,3476,1,0
759,Rahallipalli,174,Rapurathana,141,0,1
760,Rajhargiri,886,Bajharvali,3760,1,1
761,Mathanamuri,1467,Bamuribari,3176,1,0
762,Rapurgiri,18,Kanagarkudi,1964,0,2
763,Rapallikudi,569,Chinagarpura,3880,1,0
764,Kakhedatola,2538,Kawadibari,2277,0,1
765,Chidihti,4766,Chipurluru,3865,0,2
766,Bapallinagar,3443,Kakudidih,2262,0,2
767,Bajharvali,3760,Kasarigiri,2405,0,1
768,Mabastidih,1921,Kagadhhat,2663,1,0
769,Chijharwadi,4724,Badihabad,3786,1,0
770,Kabastikheda,2872,Magiripur,1489,1,1
771,Mapuramuri,1095,Kapurapalli,2065,1,0
772,Vinagarabad,4840,Basarigadh,3372,1,2
773,Chigaonpet,4223,Masarigarh,1429,0,1
774,Ragaondih,402,Magiripura,1493,1,2
775,Kamalakudi,2677,Mahallimala,1141,1,0
776,Chigudahalli,4625,Ragadhnagar,715,0,0
777,Mabastiwadi,1903,Chipetdih,4060,1,2
778,Babastithana,3830,Rakotagiri,235,1,1
779,Bagadhjhar,3625,Bagaonwadi,3267,0,0
780,Kakudibari,2246,Vinagarluru,4857,1,2
781,Vipurguda,4831,Chihallinagar,4001,0,0
782,Kahatguda,2785,Baparathana,3334,1,2
783,Kabastimuri,2862,Chigaonpalli,4235,0,1
784,Chisarikheda,4329,Rawadijhar,370,1,0
785,Majharhalli,1835,Madihti,1883,0,1
786,Chitolagadh,4674,Kakhedapalli,2530,1,0
787,Chisarithana,4326,Bapallikota,3449,1,0
788,Rajharbasti,899,Maabadthana,1071,1,1
789,Chigudanagar,4621,Magarhjhar,1052,0,1
790,Chimalapore,4610,Raparabasti,465,1,2
791,Kanagarpara,1968,Mamuriluru,1261,0,0
792,Bathanajhar,3408,Kahalligaon,2090,0,1
793,Bathanawadi,3391,Rawadipara,356,0,1
794,Kaabadkota,2023,Ratimuri,692,1,2
795,Ragaonkheda,392,Baabadpet,2983,1,1
796,Chikotagiri,4079,Chigarhkudi,3917,0,1
797,Matolagaon,1780,Basaripore,3370,1,1
798,Bapurbasti,2914,Chihatnagar,4683,0,0
799,Rakudikheda,330,Magadhbasti,1705,1,0
800,Ratolajhar,835,Vigarhabad,4871,0,0
801,Bajharpur,3752,Ranagargadh,55,0,2
802,Kavalipet,2177,Kagaonsari,2310,1,1
803,Kajharguda,2816,Vinagarluru,4857,0,2
804,Magiridih,1518,Matolapara,1782,0,1
805,Makotadih,1208,Mapallimala,1544,1,2
806,Chihatjhar,4710,Chibastiwadi,4786,0,0
807,Makudinagar,1273,Mapurmala,986,0,2
808,Mahalligiri,1134,Chikotaabad,4065,1,0
809,Bapuragadh,3031,Kamurithana,2218,0,2
810,Rasarivali,474,Rapalliluru,579,1,1
811,Badihpur,3783,Magudajhar,1765,0,1
812,Bagiribasti,3441,Rathanapalli,515,0,0
813,Chigudagiri,4637,Matolagadh,1791,1,2
814,Bagirihalli,3416,Bagarhpalli,2964,1,2
815,Kaparamala,2381,Rakhedapur,590,1,0
816,Rajharkheda,888,Rakotagaon,230,1,2
817,Raparajhar,463,Kabastipara,2867,1,2
818,Raabadpore,115,Managarmala,1017,0,2
819,Maporeguda,1638,Kahatti,2782,0,0
820,Viabadgaon,4911,Mawadimuri,1312,0,2
821,Chimurivali,4132,Chigaonthana,4233,1,1
822,Makotagaon,1191,Chiparakudi,4289,0,1
823,Bagarhabad,2949,Bagadhsari,3612,1,2
824,Masarigiri,1444,Batolabari,3703,1,1
825,Katipura,2609,Chigudakheda,4639,0,1
826,Rapallipet,565,Raporegadh,675,1,2
827,Kabastiabad,2856,Bamalahat,3655,0,1
828,Chikotanagar,4063,Magarhpara,1038,0,1
829,Kawadibari,2277,Kasarikota,2395,0,2
830,Banagargiri,2932,Chipallipura,4407,0,0
831,Kabastitola,2879,Bapurthana,2900,0,2
832,Rahatkota,845,Rakotadih,247,0,0
833,Mathanavali,1466,Chinagarsari,3891,1,0
834,Kawadimala,2288,Managardih,1022,0,1
835,Makudipura,1276,Kahatgaon,2772,0,0
836,Chipetdih,4060,Kabarigiri,2343,1,2
837,Chikuditola,4181,Matolagadh,1791,0,2
838,Kaluruvali,2551,Viabadkheda,4918,0,0
839,Magaongarh,1336,Bamurigaon,3175,1,2
840,Chikhedawadi,4445,Chiabadpura,3942,0,2
841,Vinagardih,4866,Ralurupur,621,0,2
842,Bajharabad,3755,Kadihkheda,2841,0,1
843,Kagaonkota,2302,Chimalagarh,4591,0,0
844,Bamalabari,3641,Chisarihalli,4315,0,2
845,Bagirimala,3435,Chikotapur,4062,1,0
846,Kapetpet,2115,Kahathalli,2765,1,0
847,Rahatmuri,847,Bahatluru,3741,1,2
848,Rapurjhar,29,Kagudatola,2724,0,0
849,Bagadhwadi,3608,Mapalliwadi,1531,1,2
850,Kalurugaon,2555,Chigaonpet,4223,1,2
851,Katolapore,2750,Magaonvali,1342,1,0
852,Kaparamuri,2366,Kabastiabad,2856,0,2
853,Ratigarh,685,Chilurupur,4465,0,0
854,Vipurtola,4832,Kajharhalli,2796,0,0
855,Mavalithana,1226,Rahallihalli,161,1,0
856,Chisarijhar,4338,Rakudipet,317,0,1
857,Kakhedanagar,2513,Mathanagarh,1460,1,2
858,Babastikheda,3833,Vigarhkheda,4887,1,0
859,Chigudahalli,4625,Ragiripura,532,0,0
860,Magarhguda,1049,Bajharjhar,3780,1,1
861,Vigarhgadh,4891,Maporebasti,1643,0,2
862,Ravalipore,270,Mawadithana,1319,0,2
863,Kalurupura,2547,Katiluru,2625,0,2
864,Chihallipet,4006,Babaripur,3287,1,2
865,Bakhedahalli,3478,Kapurbasti,1953,1,0
866,Ranagarwadi,43,Chigaonkheda,4236,0,0
867,Magadhpara,1689,Bapuramuri,3017,1,1
868,Kagarhthana,2001,Chigudamala,4644,0,1
869,Kaabadpore,2037,Makudibari,1285,0,1
870,Bakudisari,3209,Kapurapet,2053,0,2
871,Chimalagiri,4606,Chibaripet,4254,0,2
872,Chithananagar,4342,Mabaribari,1378,1,1
873,Kavalivali,2179,Chivaligaon,4105,1,0
874,Masariabad,1430,Maparasari,1411,0,0
875,Ranagartola,58,Ratigiri,700,1,1
876,Ralurupura,625,Radihthana,916,0,0
877,Babaridih,3316,Mahallipet,1123,0,2
878,Chimalaguda,4614,Ragarhwadi,74,1,2
879,Banagarkota,2922,Chinagarsari,3891,1,2
880,Matolakheda,1787,Katolapet,2735,1,2
881,Mapurpore,983,Magudagaon,1749,1,0
882,Chihatjhar,4710,Kakotagarh,2142,0,0
883,Bakotaabad,3104,Badihgiri,3800,0,2
884,Rapalligiri,576,Chihallipore,4021,0,0
885,Ratolathana,823,Mapalligaon,1532,0,1
886,Chinagarjhar,3904,Chidihpalli,4762,1,1
887,Kasaribasti,2418,Majharbari,1843,1,0
888,Mahallipara,1131,Babarikheda,3306,1,2
889,Chidihgaon,4756,Rabaridih,433,0,1
890,Magadhmuri,1684,Babastipura,3818,1,2
891,Mavalipur,1210,Kapetpara,2123,1,2
892,Bakudigaon,3206,Chilurukudi,4475,0,1
893,Bagadhthana,3613,Kahatabad,2763,0,1
894,Badihabad,3786,Kapetpalli,2127,1,1
895,Chimalapet,4595,Kakudipalli,2251,1,0
896,Ralurusari,636,Mawadipet,1309,1,0
897,Bakotaluru,3121,Chigaonabad,4220,0,1
898,Bapurapore,3029,Magarhdih,1053,1,1
899,Bahalligiri,3056,Kagudakota,2705,0,2
900,Chipurpura,3849,Chipallidih,4432,0,0
901,Baabadpura,2981,Bagarhgarh,2948,0,0
902,Vinagargadh,4860,Chidihpore,4765,0,0
903,Baabadvali,2985,Chimalagaon,4601,0,1
904,Babarivali,3295,Rakotahat,245,0,2
905,Mamalapalli,1724,Magadhkota,1682,0,0
906,Bagarhgarh,2948,Bakhedakota,3480,1,2
907,Rakudigiri,328,Bathananagar,3381,1,2
908,Batolanagar,3691,Mathanavali,1466,0,0
909,Mapurti,984,Rakotapet,224,1,0
910,Chigadhgaon,4570,Kabastibari,2866,1,0
911,Kajharpura,2795,Chigadhgiri,4575,1,2
912,Malurugaon,1594,Badihguda,3808,1,1
913,Radihmuri,909,Rahallimuri,165,1,0
914,Chitivali,4535,Kaparakota,2364,0,1
915,Ratithana,699,Maporeguda,1638,1,2
916,Rakudipalli,329,Chinagarkudi,3886,0,0
917,Chihallitola,4026,Mabastipet,1898,1,1
918,Chigirivali,4380,Chijharti,4735,1,0
919,Rakhedatola,616,Ragarhkheda,82,1,2
920,Ralurugaon,633,Ragirikota,535,1,2
921,Ramalamuri,754,Majharbari,1843,0,1
922,Rapurguda,26,Rapurpore,22,1,2
923,Mamuripura,1245,Vigarhgadh,4891,1,1
924,Rakudinagar,312,Kamuriguda,2227,0,0
925,Basarisari,3364,Chihallihalli,4005,0,1
926,Banagarbasti,2945,Kakhedaguda,2537,0,1
927,Bahatgarh,3723,Kapetwadi,2120,1,1
928,Chisarikheda,4329,Ragarhbasti,93,0,0
929,Rahallipalli,174,Balurunagar,3505,1,1
930,Katipalli,2623,Kakudidih,2262,1,1
931,Ranagarabad,35,Mavalivali,1218,1,2
932,Chilurubari,4478,Radihabad,903,0,1
933,Kaporesari,2589,Mawadidih,1332,0,1
934,Rakudihalli,316,Mamalagaon,1718,1,2
935,Rakudiguda,336,Batolamala,3714,1,2
936,Bahatsari,3736,Balurupura,3508,0,2
937,Ralurukota,628,Batolabasti,3720,1,0
938,Kaporepet,2580,Chitikheda,4546,0,0
939,Kasarisari,2403,Katidih,2634,1,2
940,Makotagiri,1196,Kaparagiri,2374,1,2
941,Batolapara,3704,Chinagarpalli,3894,1,2
942,Kalurumuri,2552,Mathanapore,1479,1,2
943,Chiporepura,4500,Ragarhpara,77,0,1
944,Kavalikheda,2190,Vipetabad,4995,0,0
945,Kapuranagar,2048,Bapallijhar,3470,0,0
946,Bapetguda,3095,Maluruhat,1609,1,1
947,Chikhedaguda,4459,Kathanapura,2423,1,0
948,Bagarhgarh,2948,Mapurakheda,1105,0,2
949,Kabastigaon,2865,Kanagarsari,1969,0,1
950,Basarisari,3364,Vigarhpura,4872,1,2
951,Chihallikheda,4019,Bajharti,3774,0,1
952,Vinagarmuri,4846,Chisaripara,4324,1,1
953,Chigadhmala,4582,Mabastimuri,1901,1,0
954,Chisarikheda,4329,Bahatkudi,3731,1,2
955,Kajhartola,2817,Chithanawadi,4352,0,2
956,Balurutola,3530,Rabastikheda,950,1,1
957,Chitimuri,4536,Chiabadnagar,3939,1,0
958,Chigudajhar,4648,Magaontola,1360,0,1
959,Mamurigaon,1253,Bajharguda,3777,1,0
960,Rapurhalli,6,Bamurijhar,3191,1,0
961,Ragudathana,792,Kakudihat,2260,0,0
962,Bapetgarh,3072,Rahatpet,844,1,0
963,Kaabadtola,2042,Kavalikheda,2190,1,0
964,Kaporemuri,2583,Bajhargarh,3754,0,1
965,Rajhargadh,892,Ragudamuri,785,1,0
966,Ratipalli,701,Kathanapura,2423,1,1
967,Rapetluru,207,Masariwadi,1438,0,2
968,Rabarimuri,413,Vipetkota,4999,0,0
969,Bawadigiri,3242,Rabastiti,953,0,1
970,Mapallipura,1524,Chigudatola,4646,0,1
971,Rahalligarh,158,Chihalliwadi,4011,0,0
972,Banagarhalli,2920,Chibastimuri,4784,1,1
973,Vinagarluru,4857,Bathanapara,3394,0,0
974,Chinagargadh,3899,Kamalatola,2693,0,2
975,Rasarisari,481,Vigarhpur,4868,1,2
976,Kahallibasti,2108,Katikudi,2615,1,1
977,Makotamuri,1188,Makotagarh,1181,1,0
978,Chithanasari,4356,Bapurdih,2913,1,0
979,Chivalihalli,4098,Bapethalli,3075,1,1
980,Chibastipet,4781,Bagudaabad,3662,1,2
981,Magaonpore,1355,Rapuramala,149,1,0
982,Makotaguda,1204,Kathanathana,2435,1,1
983,Bawadimuri,3234,Rahalligiri,173,0,2
984,Kapurhat,1950,Mapuragiri,1103,1,1
985,Chitolaguda,4676,Mamalatola,1732,1,1
986,Chiluruluru,4485,Vipurluru,4826,1,1
987,Rakhedapore,611,Bakhedamala,3497,1,0
988,Mahattola,1825,Masaritola,1453,0,0
989,Majharhat,1857,Managarmala,1017,0,0
990,Chibastihalli,4780,Bagudapur,3659,0,1
991,Malurupalli,1600,Magaonpet,1340,0,0
992,Chitipura,4531,Radihpet,906,0,0
993,Mahalliluru,1137,Kapurapara,2061,1,0
994,Maparapalli,1414,Kahallikheda,2097,0,2
995,Kalurukota,2550,Chijharbari,4726,1,1
996,Chipetnagar,4032,Bakhedasari,3488,0,2
997,Ramalapalli,763,Chikhedasari,4449,0,2
998,Bapurakota,3015,Raabadsari,109,0,1
999,Mawadisari,1318,Basarivali,3357,1,2
1000,Ravalipur,249,Kagadhabad,2639,0,1
1001,Madihjhar,1889,Ragudatola,802,1,1
1002,Kaabadbari,2029,Mawadihat,1330,1,2
1003,Mapallihat,1547,Rahatgadh,861,1,0
1004,Badihkudi,3793,Matolasari,1783,0,2
1005,Baporeti,3557,Mabarihalli,1370,1,2
1006,Katolamala,2753,Managarmala,1017,0,2
1007,Kalurujhar,2571,Rakhedadih,619,1,0
1008,Raporepalli,670,Raparapalli,453,1,0
1009,Mahalligadh,1140,Makotakheda,1198,1,0
1010,Mapallisari,1535,Mabastikheda,1911,1,1
1011,Bahatbasti,3751,Kagarhti,2007,1,2
1012,Chigiriguda,4397,Kahallithana,2094,0,2
1013,Bapurajhar,3036,Rajharabad,872,0,0
1014,Chithanamuri,4350,Makotaluru,1199,1,2
1015,Babastipura,3818,Makotati,1201,0,2
1016,Chiparaguda,4304,Chipetmala,4055,1,1
1017,Ragiripore,549,Mapurkudi,972,0,1
1018,Kaabadbasti,2046,Radihmuri,909,1,0
1019,Ragaonhat,400,Mabaribasti,1395,1,0
1020,Kakotagaon,2152,Kapurgarh,1925,0,2
1021,Chithanapara,4355,Kakotapur,2140,0,0
1022,Chipetmala,4055,Basarigaon,3361,1,1
1023,Mapurkheda,981,Bamalasari,3643,1,2
1024,Bamalaluru,3648,Vipurkudi,4816,1,2
1025,Bavalibari,3145,Chibastiwadi,4786,1,1
1026,Rahatmala,862,Raparapalli,453,1,1
1027,Chigadhkheda,4577,Bakotagiri,3118,0,0
1028,Rapurapet,131,Ragarhgaon,75,0,1
1029,Ralurukheda,640,Badihvali,3791,0,0
1030,Kalurumuri,2552,Badihpore,3804,1,2
1031,Chihalliabad,4003,Mahallimala,1141,1,2
1032,Katipore,2626,Batoladih,3719,0,0
1033,Bapettola,3096,Ravalipur,249,1,2
1034,Chibarikheda,4267,Maabadjhar,1083,1,1
1035,Chinagarmala,3900,Magarhgiri,1041,0,0
1036,Mabaripalli,1383,Mapurawadi,1097,1,1
1037,Kavaligadh,2194,Vihallibasti,4991,0,0
1038,Kahallipalli,2096,Managargadh,1016,1,1
1039,Ranagarnagar,33,Managarluru,1013,1,1
1040,Ralurugadh,644,Baparasari,3333,1,2
1041,Raparaabad,438,Kaporehat,2601,1,0
1042,Magadhthana,1691,Kagudakota,2705,0,1
1043,Mawadipet,1309,Kahalligiri,2095,0,2
1044,Chitolamala,4675,Kabastibasti,2883,1,0
1045,Bakhedagarh,3475,Chipurawadi,3980,0,1
1046,Ragiriguda,553,Ramalagadh,768,1,2
1047,Ragudati,798,Chimalahalli,4594,0,2
1048,Bapallipura,3446,Chivalimuri,4102,1,2
1049,Masariluru,1447,Babastihalli,3819,0,1
1050,Rabarikheda,423,Chiporekheda,4515,0,2
1051,Raparapara,449,Matolakudi,1778,1,0
